length,surface,volume
8686,452679576,655329132856
8687,452783814,655555498703
8688,452888064,655781916672
8689,452992326,656008386769
8690,453096600,656234909000
8691,453200886,656461483371
8692,453305184,656688109888
8693,453409494,656914788557
8694,453513816,657141519384
8695,453618150,657368302375
8696,453722496,657595137536
8697,453826854,657822024873
8698,453931224,658048964392
8699,454035606,658275956099
8700,454140000,658503000000
8701,454244406,658730096101
8702,454348824,658957244408
8703,454453254,659184444927
8704,454557696,659411697664
8705,454662150,659639002625
8706,454766616,659866359816
8707,454871094,660093769243
8708,454975584,660321230912
8709,455080086,660548744829
8710,455184600,660776311000
8711,455289126,661003929431
8712,455393664,661231600128
8713,455498214,661459323097
8714,455602776,661687098344
8715,455707350,661914925875
8716,455811936,662142805696
8717,455916534,662370737813
8718,456021144,662598722232
8719,456125766,662826758959
8720,456230400,663054848000
8721,456335046,663282989361
8722,456439704,663511183048
8723,456544374,663739429067
8724,456649056,663967727424
8725,456753750,664196078125
8726,456858456,664424481176
8727,456963174,664652936583
8728,457067904,664881444352
8729,457172646,665110004489
8730,457277400,665338617000
8731,457382166,665567281891
8732,457486944,665795999168
8733,457591734,666024768837
8734,457696536,666253590904
8735,457801350,666482465375
8736,457906176,666711392256
8737,458011014,666940371553
8738,458115864,667169403272
8739,458220726,667398487419
8740,458325600,667627624000
8741,458430486,667856813021
8742,458535384,668086054488
8743,458640294,668315348407
8744,458745216,668544694784
8745,458850150,668774093625
8746,458955096,669003544936
8747,459060054,669233048723
8748,459165024,669462604992
8749,459270006,669692213749
8750,459375000,669921875000
8751,459480006,670151588751
8752,459585024,670381355008
8753,459690054,670611173777
8754,459795096,670841045064
8755,459900150,671070968875
8756,460005216,671300945216
8757,460110294,671530974093
8758,460215384,671761055512
8759,460320486,671991189479
8760,460425600,672221376000
8761,460530726,672451615081
8762,460635864,672681906728
8763,460741014,672912250947
8764,460846176,673142647744
8765,460951350,673373097125
8766,461056536,673603599096
8767,461161734,673834153663
8768,461266944,674064760832
8769,461372166,674295420609
8770,461477400,674526133000
8771,461582646,674756898011
8772,461687904,674987715648
8773,461793174,675218585917
8774,461898456,675449508824
8775,462003750,675680484375
8776,462109056,675911512576
8777,462214374,676142593433
8778,462319704,676373726952
8779,462425046,676604913139
8780,462530400,676836152000
8781,462635766,677067443541
8782,462741144,677298787768
8783,462846534,677530184687
8784,462951936,677761634304
8785,463057350,677993136625
8786,463162776,678224691656
8787,463268214,678456299403
8788,463373664,678687959872
8789,463479126,678919673069
8790,463584600,679151439000
8791,463690086,679383257671
8792,463795584,679615129088
8793,463901094,679847053257
8794,464006616,680079030184
8795,464112150,680311059875
8796,464217696,680543142336
8797,464323254,680775277573
8798,464428824,681007465592
8799,464534406,681239706399
8800,464640000,681472000000
8801,464745606,681704346401
8802,464851224,681936745608
8803,464956854,682169197627
8804,465062496,682401702464
8805,465168150,682634260125
8806,465273816,682866870616
8807,465379494,683099533943
8808,465485184,683332250112
8809,465590886,683565019129
8810,465696600,683797841000
8811,465802326,684030715731
8812,465908064,684263643328
8813,466013814,684496623797
8814,466119576,684729657144
8815,466225350,684962743375
8816,466331136,685195882496
8817,466436934,685429074513
8818,466542744,685662319432
8819,466648566,685895617259
8820,466754400,686128968000
8821,466860246,686362371661
8822,466966104,686595828248
8823,467071974,686829337767
8824,467177856,687062900224
8825,467283750,687296515625
8826,467389656,687530183976
8827,467495574,687763905283
8828,467601504,687997679552
8829,467707446,688231506789
8830,467813400,688465387000
8831,467919366,688699320191
8832,468025344,688933306368
8833,468131334,689167345537
8834,468237336,689401437704
8835,468343350,689635582875
8836,468449376,689869781056
8837,468555414,690104032253
8838,468661464,690338336472
8839,468767526,690572693719
8840,468873600,690807104000
8841,468979686,691041567321
8842,469085784,691276083688
8843,469191894,691510653107
8844,469298016,691745275584
8845,469404150,691979951125
8846,469510296,692214679736
8847,469616454,692449461423
8848,469722624,692684296192
8849,469828806,692919184049
8850,469935000,693154125000
8851,470041206,693389119051
8852,470147424,693624166208
8853,470253654,693859266477
8854,470359896,694094419864
8855,470466150,694329626375
8856,470572416,694564886016
8857,470678694,694800198793
8858,470784984,695035564712
8859,470891286,695270983779
8860,470997600,695506456000
8861,471103926,695741981381
8862,471210264,695977559928
8863,471316614,696213191647
8864,471422976,696448876544
8865,471529350,696684614625
8866,471635736,696920405896
8867,471742134,697156250363
8868,471848544,697392148032
8869,471954966,697628098909
8870,472061400,697864103000
8871,472167846,698100160311
8872,472274304,698336270848
8873,472380774,698572434617
8874,472487256,698808651624
8875,472593750,699044921875
8876,472700256,699281245376
8877,472806774,699517622133
8878,472913304,699754052152
8879,473019846,699990535439
8880,473126400,700227072000
8881,473232966,700463661841
8882,473339544,700700304968
8883,473446134,700937001387
8884,473552736,701173751104
8885,473659350,701410554125
8886,473765976,701647410456
8887,473872614,701884320103
8888,473979264,702121283072
8889,474085926,702358299369
8890,474192600,702595369000
8891,474299286,702832491971
8892,474405984,703069668288
8893,474512694,703306897957
8894,474619416,703544180984
8895,474726150,703781517375
8896,474832896,704018907136
8897,474939654,704256350273
8898,475046424,704493846792
8899,475153206,704731396699
8900,475260000,704969000000
8901,475366806,705206656701
8902,475473624,705444366808
8903,475580454,705682130327
8904,475687296,705919947264
8905,475794150,706157817625
8906,475901016,706395741416
8907,476007894,706633718643
8908,476114784,706871749312
8909,476221686,707109833429
8910,476328600,707347971000
8911,476435526,707586162031
8912,476542464,707824406528
8913,476649414,708062704497
8914,476756376,708301055944
8915,476863350,708539460875
8916,476970336,708777919296
8917,477077334,709016431213
8918,477184344,709254996632
8919,477291366,709493615559
8920,477398400,709732288000
8921,477505446,709971013961
8922,477612504,710209793448
8923,477719574,710448626467
8924,477826656,710687513024
8925,477933750,710926453125
8926,478040856,711165446776
8927,478147974,711404493983
8928,478255104,711643594752
8929,478362246,711882749089
8930,478469400,712121957000
8931,478576566,712361218491
8932,478683744,712600533568
8933,478790934,712839902237
8934,478898136,713079324504
8935,479005350,713318800375
8936,479112576,713558329856
8937,479219814,713797912953
8938,479327064,714037549672
8939,479434326,714277240019
8940,479541600,714516984000
8941,479648886,714756781621
8942,479756184,714996632888
8943,479863494,715236537807
8944,479970816,715476496384
8945,480078150,715716508625
8946,480185496,715956574536
8947,480292854,716196694123
8948,480400224,716436867392
8949,480507606,716677094349
8950,480615000,716917375000
8951,480722406,717157709351
8952,480829824,717398097408
8953,480937254,717638539177
8954,481044696,717879034664
8955,481152150,718119583875
8956,481259616,718360186816
8957,481367094,718600843493
8958,481474584,718841553912
8959,481582086,719082318079
8960,481689600,719323136000
8961,481797126,719564007681
8962,481904664,719804933128
8963,482012214,720045912347
8964,482119776,720286945344
8965,482227350,720528032125
8966,482334936,720769172696
8967,482442534,721010367063
8968,482550144,721251615232
8969,482657766,721492917209
8970,482765400,721734273000
8971,482873046,721975682611
8972,482980704,722217146048
8973,483088374,722458663317
8974,483196056,722700234424
8975,483303750,722941859375
8976,483411456,723183538176
8977,483519174,723425270833
8978,483626904,723667057352
8979,483734646,723908897739
8980,483842400,724150792000
8981,483950166,724392740141
8982,484057944,724634742168
8983,484165734,724876798087
8984,484273536,725118907904
8985,484381350,725361071625
8986,484489176,725603289256
8987,484597014,725845560803
8988,484704864,726087886272
8989,484812726,726330265669
8990,484920600,726572699000
8991,485028486,726815186271
8992,485136384,727057727488
8993,485244294,727300322657
8994,485352216,727542971784
8995,485460150,727785674875
8996,485568096,728028431936
8997,485676054,728271242973
8998,485784024,728514107992
8999,485892006,728757026999
9000,486000000,729000000000
9001,486108006,729243027001
9002,486216024,729486108008
9003,486324054,729729243027
9004,486432096,729972432064
9005,486540150,730215675125
9006,486648216,730458972216
9007,486756294,730702323343
9008,486864384,730945728512
9009,486972486,731189187729
9010,487080600,731432701000
9011,487188726,731676268331
9012,487296864,731919889728
9013,487405014,732163565197
9014,487513176,732407294744
9015,487621350,732651078375
9016,487729536,732894916096
9017,487837734,733138807913
9018,487945944,733382753832
9019,488054166,733626753859
9020,488162400,733870808000
9021,488270646,734114916261
9022,488378904,734359078648
9023,488487174,734603295167
9024,488595456,734847565824
9025,488703750,735091890625
9026,488812056,735336269576
9027,488920374,735580702683
9028,489028704,735825189952
9029,489137046,736069731389
9030,489245400,736314327000
9031,489353766,736558976791
9032,489462144,736803680768
9033,489570534,737048438937
9034,489678936,737293251304
9035,489787350,737538117875
9036,489895776,737783038656
9037,490004214,738028013653
9038,490112664,738273042872
9039,490221126,738518126319
9040,490329600,738763264000
9041,490438086,739008455921
9042,490546584,739253702088
9043,490655094,739499002507
9044,490763616,739744357184
9045,490872150,739989766125
9046,490980696,740235229336
9047,491089254,740480746823
9048,491197824,740726318592
9049,491306406,740971944649
9050,491415000,741217625000
9051,491523606,741463359651
9052,491632224,741709148608
9053,491740854,741954991877
9054,491849496,742200889464
9055,491958150,742446841375
9056,492066816,742692847616
9057,492175494,742938908193
9058,492284184,743185023112
9059,492392886,743431192379
9060,492501600,743677416000
9061,492610326,743923693981
9062,492719064,744170026328
9063,492827814,744416413047
9064,492936576,744662854144
9065,493045350,744909349625
9066,493154136,745155899496
9067,493262934,745402503763
9068,493371744,745649162432
9069,493480566,745895875509
9070,493589400,746142643000
9071,493698246,746389464911
9072,493807104,746636341248
9073,493915974,746883272017
9074,494024856,747130257224
9075,494133750,747377296875
9076,494242656,747624390976
9077,494351574,747871539533
9078,494460504,748118742552
9079,494569446,748366000039
9080,494678400,748613312000
9081,494787366,748860678441
9082,494896344,749108099368
9083,495005334,749355574787
9084,495114336,749603104704
9085,495223350,749850689125
9086,495332376,750098328056
9087,495441414,750346021503
9088,495550464,750593769472
9089,495659526,750841571969
9090,495768600,751089429000
9091,495877686,751337340571
9092,495986784,751585306688
9093,496095894,751833327357
9094,496205016,752081402584
9095,496314150,752329532375
9096,496423296,752577716736
9097,496532454,752825955673
9098,496641624,753074249192
9099,496750806,753322597299
9100,496860000,753571000000
9101,496969206,753819457301
9102,497078424,754067969208
9103,497187654,754316535727
9104,497296896,754565156864
9105,497406150,754813832625
9106,497515416,755062563016
9107,497624694,755311348043
9108,497733984,755560187712
9109,497843286,755809082029
9110,497952600,756058031000
9111,498061926,756307034631
9112,498171264,756556092928
9113,498280614,756805205897
9114,498389976,757054373544
9115,498499350,757303595875
9116,498608736,757552872896
9117,498718134,757802204613
9118,498827544,758051591032
9119,498936966,758301032159
9120,499046400,758550528000
9121,499155846,758800078561
9122,499265304,759049683848
9123,499374774,759299343867
9124,499484256,759549058624
9125,499593750,759798828125
9126,499703256,760048652376
9127,499812774,760298531383
